actorId,actorName
20747,Joanna Gleason
5411,Sanaa Lathan
35705,Regina Hall
32646,Monica Calhoun
123532,Rick Gomez
116774,David Ramsey
1176949,Kent Staines
1170994,Steven Nelson
102898,Honey Lauren
5788,James Cagney
1221906,Laverne Andrews
1578527,Patty Andrews
1221905,Maxene Andrews
89731,Constance Bennett
13568,Joan Blondell
23974,Dwier Brown
10679,Carey Lowell
70743,Brad Hall
65017,Natalija Nogulich
9923,Guy Doleman
47849,Sue Lloyd
41998,Gordon Jackson
86,Bruce Brown
32393,Paul McCrane
44043,Jesse D. Goins
12827,Stubby Kaye
12828,Alan Tilvern
12829,Richard LeParmentier
12830,Lou Hirsch
10500,Carole Bouquet
10501,Chaim Topol
10502,Lynn-Holly Johnson
10503,Cassandra Harris
10507,Jack Hedley
39066,James Villiers
1173719,John Moreno
35065,Toby Robins
162432,Jack Klaff
10681,Wayne Newton
10682,Anthony Starke
10675,Caroline Bliss
10225,Geoffrey Holder
10227,Gloria Hendry
10228,Tommy Lane
141270,Earl Jolly Brown
19617,Lon Satton
30577,Madeline Smith
1350577,Roy Stewart
11665,Michael Angarano
863,Orson Bean
2206,Samantha Morton
118617,Nicholas Woodeson
163958,Gibson Frazier
155621,Renee Olstead
87794,Mark Borchardt
70440,Robin Gammell
30428,Michael Sarrazin
70985,Gig Young
40390,Michael Conrad
99825,Al Lewis
76382,Allyn Ann McLerie
16765,Madge Kennedy
14068,Felice Orlandi
27996,David Gale
22048,Robert Sampson
74642,Shawn Carson
102448,Melody Thomas Scott
34728,Bruce Gordon
38162,Barry Brown
101377,Paul Bartel
102449,Janie Squire
72542,Guich Koock
4600,Joe Dante
21371,Amy Holden Jones
7727,Phil Tippett
102445,John Sayles
1754973,Shannon Collins
16186,Shawn Nelson
1755001,Roger Richman
39741,Michael Hordern
87417,Alfred Lynch
14820,Alan Webb
93963,Giancarlo Cobelli
57905,Lindsay Wagner
68681,Paul Koslo
16060,Brian Tochi
47020,Eric Laneuville
30554,Ken Curtis
143770,Monica Evans
14966,Andy Devine
29427,Terry-Thomas
66670,Chief Dan George
556051,Aimée Eccles
12123,Jesse Vint
16524,Thayer David
18160,Kristin Holby
108890,Harvey Atkin
102760,Kate Lynch
119775,Russ Banham
40621,Kristine DeBell
230946,Sarah Torgov
56439,J. Trevor Edmond
158105,Neriah Davis
101094,Kristi Ducati
69642,Lois Hall
70507,Alphonsia Emmanuel
70508,Rita Rudner
18657,Laurel Holloman
24699,Lee Montague
14016,Jack MacGowran
57108,Usher Raymond
7678,Hart Bochner
12543,Eileen Ryan
57452,Faran Tahir
131024,Alanis Morissette
20054,Elaine Cassidy
117636,Maris Wrixon
20365,Margaret Lindsay
101742,Leonard Mudie
24937,Bing Crosby
87545,Marjorie Reynolds
131001,Virginia Dale
77114,Walter Abel
89101,Louise Beavers
77260,Paul Anka
25154,Arletty
25155,Jean-Louis Barrault
23694,Hans Christian Blech
37131,Bourvil
32554,Wolfgang Büttner
33722,Ray Danton
543813,Pauline Carton
73733,Megan Edwards
102729,Greg Vaughan
59369,Susan Tyrrell
13251,Tatsuya Mihashi
109410,Joanne Woodward
36041,Lewis Smith
1169,Pepe Serna
124602,William Traylor
20972,Julie Bovasso
20973,Louis Guss
20974,Anita Gillette
70991,Delle Bolton
70992,Josh Albee
84240,Joaquin Martinez
122007,Richard Angarola
19139,Jack Colvin
69555,John Fraser
67917,Patrick Wymark
39393,Renée Houston
14834,Cliff Osmond
11107,Ben Foster
73528,Marc Pickering
208507,Jessica Oyelowo
1239833,Mark Spalding
79856,Tony Maudsley
3543,Jamie Foreman
26857,Philip Martin Brown
10777,Maria Grazia Cucinotta
10779,David Calder
10780,Serena Scott Thomas
4455,Ulrich Thomsen
5234,Claude-Oliver Rudolph
41379,Omid Djalili
102761,Jeff Nuttall
89670,Stan Laurel
78057,Oliver Hardy
94105,Charlotte Henry
94331,Felix Knight
30553,Henry Brandon
94332,Florence Roberts
94333,Virginia Karns
131441,Marie Wilson
125847,Scotty Beckett
57116,David Johansen
70492,Peggy Dow
96239,William H. Lynn
42627,James Wilby
95259,Mark Tandy
8517,Charley Grapewin
8518,Dorris Bowdon
8519,Russell Simpson
8520,O.Z. Whitehead
8522,Zeffie Tilbury
34610,Frank Sully
116661,Frank Darien
567800,Shirley Mills
112364,Roger Imhof
30215,Grant Mitchell
101881,John Arledge
105454,Harry Tyler
41216,June Allyson
46711,Robert Keith
14576,Jeff Donnell
43823,Herbert Anderson
14869,Margaret Sullavan
85956,Sara Haden
34244,Inez Courtney
85957,Sarah Edwards
13361,Edwin Maxwell
85958,Charles Smith
34416,Charles Arnt
57138,Tony Bill
4156,Stephen Shellen
45865,Ellen Hamilton Latzen
79731,Zohra Lampert
155890,Julie Garfield
67761,Ruth Nelson
77135,Dexter Gordon
35090,Billy Green Bush
33658,Skipp Sudduth
7061,Joanna Page
53999,Eileen Walsh
116130,Tam Dean Burn
51860,Jewel
1284159,Simon Baker
1226707,John Judd
43893,Kimberly J. Brown
1700177,Jennifer Paige
18802,Ronald Reagan
16766,John Litel
14874,Gene Reynolds
18805,William Lundigan
79357,James Bolam
135420,Deborah Findlay
10131,Sara Rue
112600,Marc Donato
44248,Ron Lea
1877540,Ben Duncan (DJ)
58520,Daniel Okrent
58523,Darryl Alan Reed
79742,John Hancock
168320,Louis Giambalvo
79732,Barton Heyman
166774,Norman Parker
7169,Alan King
45391,Beth Broderick
69777,Barbara Kellerman
1577506,Brooke Stacy Mills
1377052,Raushanah Simmons
1577512,Cheryl Horne
1577513,Virginia Cassavetes
1514927,Nancy De Mayo
33359,Buster Crabbe
82349,Julie Bishop
82316,Edward Woods
1173173,Philo McCullough
120556,E. Alyn Warren
138220,Matthew Betz
111991,Frank Lackteen
33684,Bono
82426,The Edge
82428, Larry Mullen Jr.
82427,Adam Clayton
111191,Arthur Godfrey
111192,Eric Fleming
86346,Elisabeth Fraser
113952,Alice Pearce
30272,George Tobias
4237,Erykah Badu
18795,Heavy D
17190,Erik Per Sullivan
59882,Paz de la Huerta
143328,K. Todd Freeman
3493,Evan Parke
63492,Corbin Allred
24239,Lara Belmont
72466,Colin Farrell
8350,Sam Bottoms
91638,Kerwin Mathews
861,Kathryn Grant
10925,Torin Thatcher
83315,Richard Eyer
94271,Alec Mango
43791,Danny Green
26673,Harold Kasket
94272,Alfred Brown
30273,Rosemary DeCamp
9462,Randall Duk Kim
94008,Allyce Beasley
59956,Estelle Getty
78018,Allan Corduner
138020,Tony Peck
64928,Art Garfunkel
124555,Chief Thundercloud
82677,Lynne Roberts
34505,Stanley Andrews
90333,Raymond Hatton
78193,William Farnum
121238,Hal Taliaferro
1003892,Lee Powell
90369,Lane Chandler
19401,George Montgomery
32206,John Merton
121288,Sammy McKim
12266,Simone Signoret
97571,Heather Sears
14372,Donald Wolfit
38358,Donald Houston
122908,Beatrice Varley
47860,Allan Cuthbertson
128330,Rossana Podestà
12520,Silvana Mangano
71140,Franco Interlenghi
37462,Sylvie
25336,Bob Zmuda
19469,Leslie Lyles
15030,Robin Sachs
15033,Justin Long
1294,Missi Pyle
15031,Patrick Breen
15034,Jeremy Howard
46920,Sam Lloyd
11678,Rainn Wilson
88702,J.P. Manoux
1709,Jack Davenport
15915,Sergio Rubini
15916,Fiorello
15917,Stefania Rocca
15918,Ivano Marescotti
15919,Anna Longhi
15920,Alessandro Fabrizi
161847,Gretchen Egolf
51944,Mike Epps
16584,Dana Lee
80757,Mike Tyson
29528,Matthew Rhys
557139,Fred A. Leuchter Jr.
69791,Charles Haid
1226313,Ken James
64710,Reeve Carney
43662,Anne Suzuki
10883,Rick Yune
1113467,Ako
26466,Caroline Kava
32799,Angela Bettis
20469,Jillian Armenante
32800,Drucie McDaniel
51391,Frankie Muniz
1375346,Chaon Cross
33191,Ayesha Dharker
22137,Viveca Lindfors
179145,Diana Ewing
9108,Don Taylor
834,Otto Preminger
5729,Kim Novak
14575,Barbara Nichols
115086,William Challee
18251,Fannie Flagg
49352,Sally Struthers
8964,Toni Basil
179383,Irene Dailey
148899,George Shevtsov
27932,Lilli Palmer
93051,Uta Hagen
82863,John Dehner
2310,Bruno Ganz
14121,Wolfgang Preiss
96177,Linda Hayden
3617,Günter Meisner
30124,Susan Hayward
14168,Hildegard Knef
58277,Kathy Ireland
119781,Joyce Brothers
115308,Ron Randell
15666,Victor Jory
55821,Luther Adler
15676,Arnold Moss
987050,Joseph Buloff
78791,Margaret Wycherly
118257,Bernard Nedell
94339,John Baragrey
34947,Kevin Conroy
34973,Bob Hastings
34978,Arleen Sorkin
18216,Oskar Werner
40954,Maria Schell
932474,Katherine Ross
32059,Helmut Griem
9088,Janet Gaynor
29381,Nobu McCarthy
103714,Linda Lawson
42574,Gavin Muir
117714,Marjorie Eaton
67026,Janet Suzman
20246,Dave Hill
67027,Anne-Louise Lambert
67028,Hugh Fraser
47644,Frances Barber
66884,Emlyn Williams
33547,Anthony Steel
107432,Barbara Murray
93164,Reginald Beckwith
1225428,Mary Tamm
9927,Klaus Löwitsch
26349,Günter Strack
36941,Kurt Meisel
23696,Hannes Messemer
47754,Rita Tushingham
10599,Anna Quayle
79641,Irene Handl
39025,Ian Carmichael
108988,k.d. lang
1673040,Kaitlin Brown
1673041,Anne-Marie Brown
29462,David Nerman
124912,Steven McCarthy
24264,Craig Ferguson
33533,David Rasche
28238,David Hasselhoff
104791,Cathy Lee Crosby
224507,Dolores Heredia
76961,Demián Bichir
940958,Alberto Estrella
55557,Michael DeLuise
18917,Erick Avari
77224,Quinn Cummings
77225,Barbara Rhoades
19740,Kate Vernon
62127,Lonette McKee
159887,Tommy Hollis
81372,James McDaniel
75356,Ernest Lee Thomas
38832,Thomas Gottschalk
84613,Madeline Zima
52420,John Newton
52418,David Kriegel
54711,Kevin Breznahan
172496,Sam Behrens
52421,Christian J. Meoli
56933,Donna Dixon
35824,Alice Cooper
37935,Steven Tyler
235984,Joe Perry
59410,Bob Odenkirk
53684,Robert Smigel
14991,Jay Leno
51857,Tim Meadows
6906,Lee Tergesen
182210,Dan Bell
38572,Gavin Grazer
1201,Garry Marshall
8852,Michele Lamar Richards
7042,Gary Kemp
8855,Christopher Birt
8856,DeVaughn Nixon
151433,Joe Urla
1235705,Danny Kamin
124368,Chris Connelly
95145,Patricia Healy
176933,Blumen Young
1217469,Linda Thompson
51755,Ian Ogilvy
68528,Adam Storke
77015,William Frankfather
43115,Clement von Franckenstein
15746,Barbara Babcock
510,Tim Burton
6714,Mädchen Amick
6715,Dana Ashbrook
36040,Ernest Harden Jr.
73586,John Wesley
82433,Nicolas Surovy
84598,Robert Hy Gorman
76031,Veronica Lauren
35595,Scott Foley
9657,Patrick Warburton
51957,Roger L. Jackson
7472,Richmond Arquette
54790,David Della Rocco
54791,David Ferry
54792,Brian Mahoney
54793,Carlo Rota
105776,Bob Marley
44103,Richard Fitzpatrick
1558726,Robert Pemberton
1219312,Dot Jones
180916,Markus Parilo
190941,Jeffrey R. Smith
1319273,David Carpenter
156875,Myndy Crist
105002,Rick Peters
66653,Gregg Daniel
19909,Josep Maria Pou
962,Rosa Maria Sardà
19866,Guillaume Canet
19163,Virginie Ledoyen
59192,Emmanuelle Chriqui
55779,John Schneider
62760,Zena Grey
15760,Josh Peck
59011,Jade Yorker
109144,Damian Young
195399,Madhur Jaffrey
88617,Jean Wallace
41755,Brian Donlevy
12313,Earl Holliman
29363,Robert Middleton
83475,Helen Walker
3343,Jay Adler
14508,John Hoyt
3754,Mel Ferrer
19109,Carolyn Jones
97561,William Finley
38761,Stuart Whitman
74352,Roberta Collins
15503,Kyle Richards
106773,Crystin Sinclaire
235361,Bruce Jones
93476,Suzy Kendall
177131,Shaun Duke
28099,Lewis Fitz-Gerald
26054,Claudia Black
29796,Rosalind Ayres
93848,Julian Firth
2563,George Memmoli
127735,Lucy Saroyan
81798,Jean Parker
29036,Nils Asther
31209,Ludwig Stössel
89253,George Pembroke
103937,Teala Loring
13855,Al Ernest Garcia
147962,Merna Kennedy
13852,Virginia Cherrill
19426,Jackie Coogan
21301,Edna Purviance
11128,Arthur Kennedy
41214,Forrest Tucker
31169,Julie Adams
40242,"Max Baer, Jr."
115488,Misty Rowe
83622,Eve Miller
4356,Patrice Wymore
77675,Vera-Ellen
939642,Bobby Howes
16921,Clotilde Courau
93344,Mark Thompson
21200,Will Arnett
55637,Brian Hooks
55174,Marcus Thomas
36189,Paul Schulze
1236,Mark Pellegrino
6944,Octavia Spencer
77763,Mick Foley
33016,Terry Funk
57342,Vince McMahon
79027,Jake Roberts
1528514,Noelle Foley
57328,Barry W. Blaustein
567264,Michael Manna
102210,Scott Anthony Levy
87919,Mark Calaway
19183,Cliff Gorman
13605,Joseph Rigano
1512293,Vince Viverito
39597,Damon Whitaker
39599,Gene Ruffini
4812,Isaach De Bankolé
933507,Chuck Jeffreys
105248,Gano Grills
74123,Jamie Hector
1175318,Roberto Lopez
1343277,Jerry Todisco
1222948,Camille Winbush
1644893,Jerry Sturiano
1644894,Alfred Nittoli
139703,Sharon Angela
22489,Caren Kaye
22490,Matt Lattanzi
22492,Clark Brandon
52176,Herbert Rawlinson
39162,Steve Reeves
88614,Carol White
19463,Harry Andrews
132877,Wendy Craig
7852,Jim Lovell
106838,Russell Schweickart
106839,Eugene Cernan
106840,Michael Collins
20016,Vadim Glowna
68898,Sandy Baron
140198,Judith Chapman
11916,Liv Ullmann
3855,Per Oscarsson
74689,Rupert Davies
95313,John Lund
110135,Billy De Wolfe
103939,Claudia McNeil
103940,Diana Sands
99949,Connie Mason
39125,Will Sasso
174745,Niamh Cusack
17026,Ruth McCabe
3071,Ewan Stewart
83278,Pat Shortt
585008,Cathleen Bradley
8926,Barbara Jefford
8927,Jack Taylor
8928,José López Rodero
19057,Willy Holt
17183,Jackie Earle Haley
91460,Robyn Douglass
14542,James Broderick
6159,Ron Howard
16004,Anthony Caruso
96139,Teresa Celli
30551,Jeffrey Hunter
30552,Olive Carey
30555,Antonio Moreno
30299,Hank Worden
30527,Charles Bickford
141,David Carradine
44728,Cameron Mitchell
70425,Denny Miller
78793,John Archer
89525,Warner Anderson
14978,Tom Powers
93696,Dick Wesson
3007,Hans Heinrich von Twardowski
88461,Nana Bryant
19878,Donna Anderson
1004930,John Tate
42841,John Meillon
120712,Sheila Ryan
30114,Jane Randolph
53285,Earl Hindman
2138,Shawnee Smith
113906,Valri Bromfield
563701,Doug Steckler
138241,Renée Coleman
56509,Margaret Langrick
56510,Joshua Rudoy
1109,Kevin Peter Hall
140777,Michael Schoeffling
2249,Clyde Kusatsu
26667,Philip Sayer
13728,John McMartin
86547,Drew Pillsbury
3217,Robert Swan
19335,Sylvia Miles
115767,Mary Louise Wilson
78398,A Martinez
100591,Michael E. Knight
68456,Richard Hunt
111270,Waylon Jennings
109887,Caroll Spinney
83786,Walter Cronkite
115573,Glenda Jackson
67676,Kenneth More
31297,Ronald Allen
67677,Robert Ayres
96758,Anthony Bushell
96759,John Cairney
11130,James Robertson Justice
39052,Terence Morgan
26719,Veanne Cox
43442,Kerr Smith
57599,Seann William Scott
58392,Kristen Cloke
86397,Chad Donella
19275,Amanda Detmer
72440,Brendan Fehr
81802,Lisa Marie Caruk
963962,Fred Keating
118007,Forbes Angus
153818,Christine Chatelain
64897,Barbara Tyson
59241,P. Lynn Johnson
67207,Anjela Lauren Smith
25448,Caroline Chikezie
49813,Don Warrington
995,Vas Blackwood
197126,Wil Johnson
24435,Jack Wallace
24436,André Lacombe
78052,Ella Raines
33007,Robert Warwick
138179,Murray Matheson
19110,Virginia Gregg
69935,Eva Bartok
30769,James Hayter
102746,Leslie Bradley
136151,Margot Grahame
63214,Sonny Carl Davis
45308,Ken Swofford
172271,Carol Mansell
99358,Tracy Camilla Johns
51546,Joe Seneca
196864,Ellen Holly
15535,Robin Harris
128597,Rick Aiello
15536,Steve White
1736531,Christa Rivers
162339,Luis Antonio Ramos
17840,Charlie Murphy
146253,Flavor Flav
94774,Tisha Sterling
19414,Tom Tully
13785,Betty Field
76546,Ricky Schroder
80634,Mary Jo Catlett
51518,Allan Miller
76019,Steven Keats
74682,Robin Sherwood
106179,Anthony Franciosa
87120,Deborah Raffin
98609,Jesse Dabson
113781,Peter Sherayko
46904,James Purcell
142162,Michael Russo
100260,Mike Moroff
57399,Lesley-Anne Down
14976,Richard Gaines
14977,Jean Heather
109844,Byron Barr
94169,John Berry
12493,Raymond Chandler
43836,Edmund Cobb
1042201,Kernan Cripps
17338,Vanilla Ice
11521,Kristin Minter
2884,Darren Dalton
17114,John Cameron Mitchell
532598,Danny Quinn
96442,Michael Carmine
51586,Mike Norris
58123,Bolo Yeung
70591,Philip Chan Yan-Kin
70254,Donald Gibb
70255,Ken Siu
114809,Leah Ayres
10195,Norman Burton
125483,Tilly Losch
13965,Jessie Ralph
11960,Tung Thanh Tran
11961,Chintara Sukapatana
31005,Noble Willingham
14330,Juney Smith
18980,Katey Sagal
19729,Katharine Houghton
21010,Alexandra Hay
151864,Roy Glenn
101481,Virginia Christine
21352,Aaliyah
21355,DMX
21356,D.B. Woodside
21359,Edoardo Ballerini
21360,Matthew Harrison
11677,Terry Chen
39829,Henry O
30611,Myriam Cyr
10673,Andreas Wisniewski
60990,James Aubrey
584137,Tom Chapin
584138,Hugh Edwards
584139,Roger Elwin
584140,Tom Gaman
14438,Henry Bergman
30194,Tiny Sandford
30195,Chester Conklin
13856,Hank Mann
17444,Corey Haim
42738,Demetra Hampton
115766,Robert Mandan
1591219,Chris Barnes
21562,Annabel Schofield
21564,Tetsuya Bessho
106726,Sandy McPeak
120412,Jennifer Edwards
17343,Robert Knepper
96765,Cynthia Sikes
1213066,Dana Sparks
14883,Myron McCormick
552081,Jake LaMotta
19877,Dick York
153713,Paul Hartman
2649,Philip Coolidge
196418,Jimmy Boyd
85838,Hope Summers
93624,Ray Teal
1221258,Renee Godfrey
279042,Florence Eldridge
1650,François Truffaut
12439,J. Patrick McNamara
66645,Cary Guffey
12443,Justin Dreyfuss
12444,Merrill Connally
12428,Amy Douglass
12424,Gene Dynarski
96043,Kylie Travis
81287,Shannon Whirry
58647,Jesse Borrego
51707,"Roger Clinton, Jr."
54859,Sherman Howard
19752,Guy Boyd
119081,Keefe Brasselle
82836,Herbert Heyes
23627,Patricia Kalember
23628,Eriq La Salle
3978,S. Epatha Merkerson
85566,Doug Barron
552457,Coyote Shivers
57372,Kerri Green
55277,Courtney Thorne-Smith
1562,Iben Hjejle
3232,Lisa Bonet
1552486,Duncan Marjoribanks
36938,Mimsy Farmer
73194,Barry Primus
105337,Ray Lovelock
91361,Hugh McDermott
101497,Patricia Laffan
50970,Charlene Holt
50971,Arthur Hunnicutt
50972,Michele Carey
29312,Christopher George
50973,Marina Ghane
30453,Robert Clarke
24494,Alberto de Mendoza
21542,Silvia Tortosa
12742,Julio Peña
31349,Ángel del Pozo
31700,Helga Liné
102130,Alice Reinheart
102131,José Jaspe
31695,George Rigaud
32830,Víctor Israel
102132,Faith Clift
89777,Juan Olaguivel
33321,Sam J. Jones
35516,Howard Hesseman
74296,Teller
124824,Adam Horovitz
44547,Arlo Guthrie
91431,Timothy Leary
152408,John Snyder
3672,Peggy Ashcroft
40092,Twiggy
85672,Shabana Azmi
26257,Leigh Lawson
19132,Charley Lau
69011,Irene Miracle
12410,Bo Hopkins
50762,Mike Kellin
100937,Franco Diogene
36926,Frances Sternhagen
137910,Jerry Potter
93670,Archie Hahn
1196879,June Christopher
1357507,Thomas Brunelle
104037,Larry Gelman
85834,Carl Ballantine
149093,Slappy White
55538,Tim Russ
14109,Georgann Johnson
66712,Wesley Addy
104872,Mac Davis
63936,Dayle Haddon
30044,Bo Svenson
51348,David Sheiner
178874,Larry Haines
34509,Iris Adrian
66223,Sondra Locke
734,Paula Trueman
1173474,Geraldine Keams
13263,Woodrow Parfrey
1894,Scott Caan
240275,Allan Houston
33163,Claudia Schiffer
941839,Kidada Jones
153884,Marla Maples
11671,Bijou Phillips
25878,Shawn Doyle
65762,Jordan Bridges
65756,Melissa Errico
39995,Michael Cera
86903,Dallas Page
86905,Caroline Rhea
77553,David Roberts
20602,Ernie Kovacs
53776,Philippe Clay
120695,Chris Douridas
119666,Soledad St. Hilaire
10458,Barbara Bach
68973,Masatoshi Nagase
58296,Joe Strummer
14276,Gian Maria Volonté
29429,Riccardo Cucciolla
66776,Liza Minnelli
30226,Geraldine Fitzgerald
44712,Jill Eikenberry
138236,Thomas Barbour
49422,Anne De Salvo
1212034,Barney Martin
72055,Tawny Kitaen
15765,John Colicos
29754,Jon Van Ness
21088,Alan Tudyk
14784,Reni Santoni
32031,Stephen Bogaert
3974,Miloš Forman
41420,Lisa Edelstein
8443,Linda Bassett
79630,John Lydon
38667,Steve Jones
1129883,Paul Campbell
1187321,LaWanda Page
6748,Joel Grey
36027,Fritz Wepper
31071,Marisa Berenson
24811,Victor Buono
87513,Coral Browne
87514,Roger Smith
87515,Jan Handzlik
87516,Peggy Cass
30559,Pippa Scott
41748,Vivian Blaine
41750,Sheldon Leonard
7141,Danny Dayton
163340,Kathryn Givney
1787560,Larri Thomas
70377,Beth Ehlers
164276,Rufus Collins
162413,Suzanne Bertish
557337,John Stephen Hill
10657,Shane Rimmer
178411,Douglas Lambert
24738,George Camiller
25282,Marthe Keller
71146,Ted Knight
121566,Sharon Lawrence
56595,Marisa Coughlan
77196,"Chris Warren, Jr."
32363,Will Estes
17236,A.J. Cook
204997,Hanna Hall
3363,Nigel Bruce
18920,Patricia Velásquez
13635,Kristen Johnston
19764,Paul Dawson
112107,Antônio Fagundes
115173,Alexandre Borges
123256,Débora Bloch
112180,Drica Moraes
130044,Giovanna Antonelli
15200,Jane Birkin
1376685,Emily Nagle
133302,Golden Brooks
6859,Mía Maestro
52300,Claudia Christian
72408,Clarence Felder
42195,Kristy McNichol
42196,Martin Hewitt
35658,Juanita Moore
26142,Millie Perkins
11890,Chris Pedersen
10343,Hervé Villechaize
940,John Shrapnel
942,Ralf Moeller
15196,David Hemmings
129101,Lance Reddick
1386160,Stephen Jennings
47969,Nick Boraine
148251,Massimo Ghini
226832,Lorenza Indovina
69068,Gianfranco Barra
42604,John Simm
41042,Danny Dyer
68284,Lorraine Pilkington
30316,Shaun Parkes
68286,Nicola Reynolds
15211,Valérie Kaprisky
30844,John Lupton
80502,Leigh McCloskey
44959,Daria Nicolodi
80503,Gabriele Lavia
24612,Eleonora Giorgi
14545,Sully Boyar
4203,Garry Goodrow
55672,Tony King
64457,Perry King
76513,Fred Koehler
54219,Courtney-Jane White
43611,Sabine Karsenti
43612,Christian Tessier
65871,Amanda Schull
8691,Zoe Saldana
128628,Scottie Thompson
53085,John Cullum
41901,Roselyn Sánchez
83976,Sherman Hemsley
12792,Brian Van Holt
12041,Julia Stiles
27176,Karl Geary
1462,Tim Blake Nelson
82407,Kathryn Grayson
129512,José Iturbi
34516,Pamela Britton
129549,Rags Ragland
21457,Elvis Presley
83443,Joan Blackman
83389,Juliet Prowse
78772,Robert Ivers
132704,Kevin Coughlin
72157,Brooke Bundy
83391,Dolores Hart
83809,Liliane Montevecchi
83810,Vic Morrow
103704,Jules Munshin
109614,Betty Garrett
