movieId,adult,popularity,originalTitle,overview,tagline,openDt,posterPath,directorId,genreId,countryId,runtime
18884,0,2.2787,Nuremberg,Justice Robert H. Jackson leads Allied prosecutors in trying 21 Germans for Nazi war crimes after World War II.,,2000-07-16,/mnOHxvvBDYdyhL4IIw6hZ8YhkAF.jpg,0,10770,CA,180
18904,0,4.83443,A Summer Place,A self-made businessman rekindles a romance with a former flame while their two teenage children begin a romance of their own with drastic consequences for both couples.,The Inn... The Guests... The Sensations...,1959-11-18,/k08mCGrfCMjs3CB60M0wgLfKyio.jpg,76981,18,US,130
18925,0,7.48591,Facing the Giants,A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.,Never give up. Never back down. Never lose faith.,2006-09-29,/dHh6Bw9LsUYAPv5CsSCp5JF8tHx.jpg,78040,18,US,111
18941,0,0.431196,Marion Bridge,Three estranged sisters reunite to care for their dying mother and old conflicts and secrets return to the surface.,,2003-04-18,/dZ6DRaQr5XA5xXnIcHXqZigkNBH.jpg,0,18,CA,90
18977,0,0.488608,The Boy and the Pirates,Young boy is magically transported back in time to a pirate ship on the high seas. Jimmy desires to be a pirate when one day he discovers a magic bottle on the beach. He makes a wish and suddenly finds himself aboard Blackbeard's ship. Soon he realizes that being a pirate isn't what he expected.,Boy Against Buccaneer!,1960-04-13,/cyUxDC7VHD7T7N3zwDCF4HihnQc.jpg,101225,14,US,82
18978,0,3.30865,Camelot,King Arthur establishes the ideals and laws of Camelot but is tragically forced to enforce these laws against his own wife.,Relive the songs. Relive the romance. Relive the music. Relive the drama. Relive the magic.,1967-10-25,/ysPWtKVOmgiZTAPk2EeeYJXI3GC.jpg,0,12,US,179
19029,0,1.06344,When Nietzsche Wept,Viennese doctor Josef Bruer meets with philosopher Friedrich Nietzsche to help him deal with his despair.,,2007-08-02,/cIZPNH56XMsUOvEsLBlKk50zozb.jpg,0,18,BG,105
19082,0,2.8026,No Direction Home: Bob Dylan,"""""""A chronicle of Bob Dylan's strange evolution between 1961 and 1966 from folk singer to protest singer to """"""""voice of a generation"""""""" to rock star.""""""",Bob Dylan. Songwriter. Rocker. Rebel. Legend.,2005-07-21,/jNTmUqA21koqouZh5A3QP4HD3Ld.jpg,0,99,JP,208
19096,0,2.68989,Back to Bataan,An Army colonel leads a guerrilla campaign against the Japanese in the Philippines.,SEE! Battle of Bataan! March of Death! Guerilla Raids! Fierce bolo fighters in action!,1945-05-30,/nfoHUCIXIzKX1AhkWOXEmCKmHzI.jpg,64114,18,US,95
19118,0,6.65772,Let It Ride,A gambler used to losing is having a very good day.,He drinks. He smokes. He gambles. He curses. He thinks about committing adultery. You'll love him.,1989-08-18,/33L55pHncrUVQoq3ylX1jWPi5Z0.jpg,23677,35,US,90
19119,0,11.8056,Night and the City,A small-time grifter and nightclub tout takes advantage of some fortuitous circumstances and tries to become a big-time player as a wrestling promoter.,,1950-04-01,/2NBmzm8z5fd283eWeECkPrkwta8.jpg,14227,18,GB,101
19126,0,7.03207,Even Money,Gambling addiction bring the stories of three otherwise unconnected people together as it destroys each of their lives.,The Fix. The Gamble. The Betrayal. The Threat.,2006-03-01,/mEMADaeM1E9Fh8gjeXcNMgmEEDA.jpg,21958,80,DE,113
19150,0,2.08695,The Crew,Four retired mobsters plan one last crime to save their retirement home.,,2000-08-21,/kcs40jP5bCOwmptlN2e7RBHViTH.jpg,84165,28,US,88
19166,0,5.49961,House Of 9,Nine strangers wake up in a house with no recollection how they got there and no way out. The voice on the PA introduces them to a grisly game they must play. The prize is $5 million and their life.,,2005-01-01,/itrXg5w46JwnWLRYK05ZfyuS0Po.jpg,88039,53,DE,86
19183,0,1.50001,The Derby Stallion,An alcoholic former horse-trainer perceives in a fifteen-year-old boy a unique gift of horsemanship and makes it possible for the boy to conceive his dream and pursue it.,,2005-07-04,/nsavmYtRWUF5uG9QUXAHuRXJ5V1.jpg,0,18,US,98
19187,0,2.36927,The Hebrew Hammer,A Jewish blaxploitation hero saves Hanukkah from the clutches of Santa Claus's evil son.,,2003-01-01,/qM9BsGljwGXoKfEPRvxXllsdQpa.jpg,0,28,US,85
19221,0,2.08953,The Prisoner of Second Avenue,Mel Edison has just lost his job after many years and now has to cope with being unemployed at middle age during an intense NYC heat wave.,...and you think you've got problems.,1975-03-14,/yqJMS5YKQyOr4Q71NFigS9cJni5.jpg,0,35,US,98
19267,0,3.29888,The Big Brawl,A young Asian American martial artist is forced to participate in a brutal formal street-fight competition.,Where the only rule is to stay alive.,1980-09-10,/4CXdankJXL1jqAb4wHOjoJPvwpn.jpg,57727,28,HK,95
19277,0,5.25514,In Hell,A man must survive a prison where hardened criminals battle to the death for the warden's entertainment.,Rage unleashed.,2003-11-24,/gBfryw3bsWkl7QjsXhjHNSOqYJ3.jpg,26767,28,US,96
19294,0,0.661324,30 Days Until I'm Famous,A Latina working in Los Angeles as a messenger is randomly discovered and fashioned into a pop music star.,,2004-05-07,/frhua8sczmWKGDVv3ZqxgyZV86u.jpg,84437,35,US,90
19297,0,1.57122,Carry On at Your Convenience,This is the tale of industrial strife at WC Boggs' Lavatory factory. Vic Spanner is the union representative who calls a strike at the drop of a hat; eventually everyone has to get fed up with him. This is also the ideal opportunity for lots of lavatorial jokes...,,1971-12-10,/jTXFbcwab784TaOkRxA8MZQTkrt.jpg,0,35,GB,90
19342,0,1.09845,All in,Six medical students with unique talents pool their resources to win the World Series of Poker.,,2006-03-14,/rChl67ROg3C9jESE7nBoOASlZ1R.jpg,0,35,US,98
19433,0,3.14531,Revolution OS,REVOLUTION OS tells the inside story of the hackers who rebelled against the proprietary software model and Microsoft to create GNU/Linux and the Open Source movement.,,2001-01-01,/wND5cDOeSxcCt037nmmy83S0mm3.jpg,0,99,US,85
19496,0,1.02957,Salem Witch Trials,The film recounts the sobering tale of how 19 innocent lives were taken in a community experiencing paranoid hysteria regarding the suspected - but unproved - presence of the occult in the small New England town.,,2002-01-01,/qZ6oZxjxOhtiwMXBJjh9Dg2Pw06.jpg,15663,18,CA,240
19553,0,1.67278,Lifepod,Lifepod cronicles the trip of eight passengers after the ship they were traveling on blew up on Christmas Eve. Immediately people start dying. The passengers begin to investigate why the ship blew up and how it relates to them,,1993-06-28,/5UY9d5VyU6BCGlUqyKAlAbRs14G.jpg,21399,9648,US,89
19554,0,2.64496,Elvis and Anabelle,A small-town beauty queen and an unlicensed mortician set out across the Texas plains on a journey of self-discovery.,The awakening of love.,2007-03-10,/nRnbJJpRr63UpGpJFh7rfmbVG2y.jpg,0,18,US,106
19555,0,1.05587,9 Dead Gay Guys,The story of two lads from Belfast as they stumble their way through the London gay underworld in search of 'gainful employment'. This being the offering of sexual favors to older gay men in order to subsidize their respective giros.,,2003-09-19,/cDmHuHBz6p5l8WrCphazPtnIbOV.jpg,0,80,GB,83
19587,0,2.34045,The Education of Charlie Banks,College student Charlie Banks has to face old problems when the bully he had an unpleasant encounter with back in high school shows up on his campus.,,2007-01-01,/elqznJJ2rS8P7cCZ0n8ZR9clgQw.jpg,29783,18,US,100
19606,0,2.738,High Road to China,A biplane pilot is saddled with a spoiled industrialist's daughter on a search for her missing father through Asia that eventually involves them in a struggle against a Chinese warlord.,Tom Selleck takes you on a high adventure!,1983-03-18,/vjQkcaP1sSCb4uqWh7PPLYpppFH.jpg,54451,12,US,105
19618,0,3.2125,Crime Wave,Reformed parolee Steve Lacey is caught in the middle when a wounded former cellmate seeks him out for shelter. The other two former cellmates then attempt to force him into doing a bank job.,Before your shocked eyes-- the city blasted SIN-SIDE OUT!,1954-01-12,/4YpnJ4H3zVFPJieuHqrSWGeQ66T.jpg,81799,80,US,73
19621,0,3.72955,The Hit,"""""""Ex-gangster Willie Parker has betrayed his former """"""""colleagues"""""""" and now lives in Spain where he thinks he can hide from their vengeance...""""""",Even bad guys have bad days,1984-09-12,/alYtSR6GKxUS1Lr5zRuowpr9JdZ.jpg,3224,18,GB,98
19713,0,1.47887,How to Be,A young man having an existential crisis convinces a Canadian self-help guru to come to London and become his personal life coach.,,2008-01-17,/mTJoTViIG4t3HNzHsATcQNc0qRJ.jpg,0,35,GB,85
19725,0,2.59193,Carry On Columbus,Christopher Columbus believes he can find an alternative route to the far East and persuades the King and Queen of Spain to finance his expedition...,,1992-10-02,/kqOXT9vXdf5voHKA1wfVNSVj88z.jpg,0,35,GB,91
19740,0,5.27992,The Great Waldo Pepper,A biplane pilot who had missed flying in WWI takes up barnstorming and later a movie career in his quest for the glory he had missed.,,1975-03-13,/hdKRlRpYvnO9zpmq7pzLr1Hv5oy.jpg,9577,28,US,108
19754,0,1.99774,The Amy Fisher Story,The true story of the Long Island teen who shoots and wounds the wife of a man she called her lover.,,1993-01-03,/xJHjM71FlCz67VQVB2sTRW7eKRl.jpg,17167,10770,US,96
19797,0,1.23172,I Think I Do,A screwball comedy about a gay couple at a straight couple's wedding.,,1998-04-10,/8e24ZEGyZyhiolINokp5AjExsO.jpg,0,35,US,90
19803,0,3.90277,Underclassman,A young detective goes undercover at an elite private school to destroy an international stolen car ring.,,2005-09-02,/vDgq9sVWQ5ZYGuHaGGPZsOnURUX.jpg,0,28,US,95
19823,0,3.48165,Dolan's Cadillac,A young man attempts to seek to avenge his wife's death after she is murdered by a Las Vegas mobster.,An eight-cylinder fuel-injected coffin.,2009-10-23,/4V6rjCsa7K0YMUnNHhfAqznYuk6.jpg,0,18,US,81
19846,0,2.8822,The Interview,A duel between a suspected murderer and a detective pressed by people who want results. But whose skin is really wanted.,Two minds... one truth,1998-03-03,/38dRcFdb4HJP41TnZ5uMTwslszi.jpg,0,18,AU,104
19855,0,3.9086,The War,The son of a Vietnam War Veteran must deal with neighborhood bullies as well as his dad's post-traumatic stress disorder while growing up in the deep south in the 1970's.,,1994-11-04,/neSgQuAS2zWZeqfHHNv41IEuR6v.jpg,18250,18,US,126
19874,0,2.47122,What Goes Up,Set in the mid-80's when a reporter is sent to cover the Challenger Space Shuttle launch only to become mixed up in the lives of some local students.,A Different Class of Misfits,2009-05-29,/42r63wGPvwn8tI17pvbsr23e9VF.jpg,0,18,US,104
19936,0,2.06436,Hipnos,Dr Sánchez Blanch owns and operates a psychiatric hospital where he specializes in hypnotizing his severely emotionally disturbed patients.,The horror of being dead. The nightmare of still being alive.,2004-10-08,/eQvLKkWmJCOHqkBcs0X0dWhlgbj.jpg,0,27,ES,93
19953,0,3.37816,The Incredible Mr. Limpet,Milquetoast Henry Limpet experiences his fondest wish and is transformed into a fish. As a talking fish he assists the US Navy in hunting German submarines during World War II.,GLUB! The Face That Launched A Thousand Torpedoes!,1964-03-28,/twMv5DK5O7PwxXBJ9Vg3uXasWCk.jpg,78845,16,US,99
19965,0,1.92853,Loggerheads,A troubled woman seeks out the child she gave up for adoption; a gay motel owner takes in a handsome drifter; and the wife of a preacher frets that a gay couple has moved in across the street. All of their lives will intersect as Loggerheads subtly draws out their secret losses and desires.,,2005-10-14,/8xqNapoUayStZXmD4QbKyxzJ2VN.jpg,0,18,US,95
19994,0,13.4831,Jennifer's Body,A newly possessed cheerleader turns into a killer who specializes in offing her male classmates. Can her best friend put an end to the horror?,She's evil... and not just high school evil.,2009-09-18,/tdNlGoHmz77XQlBB21tL8qtxFHq.jpg,54025,35,US,100
20004,0,6.42174,Epoch,Disaster strikes as a specialised team of investigators struggle to find out the truth about a strange monolith which sends out an intercontinental signal.,Evolution. Is this the beginning or the end?,2001-11-24,/u00hDjiRAu6cy1Ip8fo8Wb6e7AC.jpg,0,878,US,96
20006,0,5.79419,Pink Cadillac,Clint Eastwood plays a bounty hunter who helps out the wife of a bail-jumper after her child is kidnapped by neo-Nazi types.,,1989-05-26,/7XYykCIVegcVprrBUG16D6iYQe9.jpg,66226,28,US,122
20028,0,0.281682,Decoy,A fatally shot female gangleader recounts her sordid life of crime to a police officer just before she dies.,She Treats Men the Way They've Been Treating Women for Years!,1946-09-14,/gswpbbdCVKofBsOtfCGCwAt3fo3.jpg,0,80,US,76
20034,0,2.84702,Hush,A young couple on a motorway journey are drawn into a game of cat and mouse with a truck driver when they see something disturbing in the back of his vehicle.,,2008-08-13,/dZvIJUoGRHR34ZM995i6mfRnEzs.jpg,86482,53,GB,91
20047,0,1.77952,The Steam Experiment,A deranged scientist locks 6 people in a steam room and threatens to turn up the heat if the local paper doesn't publish his story about global warming.,When he turns up the heat ... they will turn on each other.,2009-03-01,/5nZqjQS10XpcsEyNsPSm4jlJd4f.jpg,0,80,US,90
20055,0,1.66886,The Betrayed,Kidnappers force a young mother (Melissa George) to recover money stolen by her shady husband (Christian Campbell).,What she doesn't know could kill her.,2008-09-27,/ngy2MsjFtfMElZc3q1k9eUOaQKe.jpg,0,80,US,98
20092,0,0.737303,Corporate,Two corporate giants compete in order to recklessly maximize their respective profits.,,2006-07-07,/600VPkmZ3HNxzwq0hS6aK00ydEt.jpg,0,18,IN,142
20110,0,0.744671,Ashes and Snow,Exploring the shared language and poetic sensibilities of all animals.,,2005-03-05,/rvhu9zAxpdIMy3f8TonY2yGgorG.jpg,0,99,US,63
20139,0,7.59127,The Children's Hour,A troublemaking student at a girl's school accuses two teachers of being lesbians.,One simple lie destroyed everything they had.,1961-01-01,/goyEWixvULM2IRN4KsKibyrJE4J.jpg,10001,18,US,107
20153,0,1.62403,Where Danger Lives,A young doctor falls in love with a disturbed young woman and apparently becomes involved in the death of her husband. They head for Mexico trying to outrun the law.,Mitchum! Action!,1950-07-14,/qBT4rgApJm8g5KwZYCah8XzNjWv.jpg,0,18,US,82
20181,0,3.09224,Tunnel Rats,During the Vietnam War [1959-1975] a special US combat unit is sent out to hunt and kill the Viet Cong soldiers in a man-to-man combat in the endless tunnels underneath the jungle of Vietnam. Suicide squads of a special kind.,Hell Is For Heroes,2008-05-31,/gkKJujk8aCyfxxLsXrJjvq865Jt.jpg,23799,28,CA,92
20213,0,1.68054,The Manxman,A fisherman and a rising lawyer who grew up as brothers fall in love with the same woman.,,1929-01-21,/6cpyL7msoojckIUmGPXkj7PPWJe.jpg,2636,18,GB,100
20238,0,1.05324,The Shakiest Gun in the West,"""""""Jesse W. Haywood (Don Knotts) graduates from dental school in Philadelphia in 1870 and goes west to become a frontier dentist. Penelope """"""""Bad Penny"""""""" Cushing (Barbara Rhoades) is offered a pardon if she will track down a ring of gun smugglers. She tricks Haywood into a sham marriage as a disguise. Haywood inadvertently becomes the legendary """"""""Doc the Haywood"""""""" after he guns down """"""""Arnold the Kid"""""""".""""""",He's so bad he was scalped by a cigar store Indian!!,1968-07-10,/6XxQ1XNk8MWSrnJ9C49yKiOGil4.jpg,0,35,US,101
