companyId,companyName
3802,Dead Old Man Productions
14118,J.J. Parker Productions
14119,H.K.F. Productions
211,Film Finance Group
37811,Paradigm Hyde Films
6382,Goldfish Pictures
6383,Reveille Productions
6384,Universal Home Entertainment
8926,Hoot Productions LLC
1949,Doty-Dayton Production
3641,Silver Nitrate Pictures
3642,Dead Birds Films
11488,Prairie Home Productions
28537,Sentinel Productions
58323,C.O.R.E. Feature Animation
58324,Hoytyboy Pictures
58325,Nigel Productions
341,Silent Hill DCP Inc.
19191,Baker Street
25980,Film Finance
658,MI 3 Film
14714,China Film Group Corporation (CFGC)
22102,The Fourth Production Company Film Group
7295,Relativity Media
93603,RV Camping Productions Ltd.
737,Sidney Kimmel Entertainment
62367,Kaltenbach Pictures
3533,Allan Zeman Productions
3608,After Dark Films
22705,Midsummer Films
2297,Class 5 Films
19943,Synthesis Entertainment
8253,Skylark Productions
19927,Government of Malta
2796,Wild West Picture Show Productions
3459,Serenade Films
1207,Reeleyes Film
3008,Wah Film Productions Ltd.
7646,Loma Nasha
5277,Glass Key
5278,Wildcard Productions
65654,Trent Othick Productions
65655,Insomnia Entertainment
65656,Rice/Walters Productions
3279,Vox3 Films
9321,Forthcoming Productions
519,11:11 Mediaworks
2777,Black & White Productions
47843,Autumn Productions
31789,Goldwyn Pictures Corporation
19936,Second Mate Productions
11844,Kaplan/Perrone Entertainment
59957,MMCB Film Produktion 2004
89632,S E Productions Inc.
4858,Cinematografica Emmeci
12387,Tohokushinsha Film
20637,Commission du Film France
20638,Commission du Film Île-de-France
4925,Plinyminor
8746,Papercut Films
27105,Frontera Productions
5487,Restraint LLC
3351,Reinventing the Wheel
15601,Moonstar Enterainment
13786,Aquarius Films
67226,Open Eye Productions
74174,Bob Productions
34338,Number 9 Films
35317,Finola Dwyer Productions
3414,Banger Productions
4381,RSVP Productions
2254,Egoli Tossell Film AG
2327,MJW Productions
31217,Hellhound Productions
5971,Krystal Motion Picture Productions
75466,Mad Dog
2310,Screen West Midlands
12574,Sundance Channel
28565,Horse Pictures
28566,Con Artists Productions
3521,First Independent Pictures
3916,Cold Iron Pictures
14406,Ambush Entertainment
37726,"AV Club, The"
7276,Screen East
19651,Blue Sky Films
5449,Dischord
838,Paramount Vantage
2531,Media Rights Capital
11258,Central Films
35067,Edward Lewis Productions
59221,Halcyon Productions
80237,Atticus
42004,Thema Production
3312,Martini Films
10885,Equity Pictures Medienfonds GmbH & Co. KG III
78970,Two Sticks Productions
2867,Bearing Fruit Entertainment
2868,every tribe entertainment
13218,Argyle Productions
13220,Seesaw Productions
2251,Sony Pictures Animation
4595,Negativ
290,Ingenious Media
20396,Kernos Filmproduktionsgesellschaft & Company
771,Mandate Pictures
52844,Motion Picture ETA Produktionsgesellschaft
52845,Foqus Arte Digital
52846,Metropolis Films
23186,Teton Films
7741,Landscape Entertainment
7742,John US Productions
84419,Legendary Entertainment
89136,DNA Productions
78,Hotshot Films
95799,Oy Rabbit Films Ltd.
20395,Carthago Films S.a.r.l.
60229,Prima TV
72917,"Doha Film Institute, The"
6544,Ben Katz Productions
6546,Was Productions Ltd.
1896,Pierce-Williams
21869,Möbius Entertainment
26146,Chaotic Productions
26147,Mobius International
5669,Crawford Productions
2378,Offspring Entertainment
74192,Eketahuna LLC
7817,Defender Production
34997,Templar Films
34999,Bauer Martinez Studios
35000,Brooklyn Films
35001,Defender Film Fund II
35002,Lucky 7 Productions LLC
2290,Hunting Lane Films
2292,Original Media
2293,Silverwood Films
2294,Traction Media
19599,Inspiration Pictures
988,Kojo Pictures
28640,M2 Entertainment
2373,Patriot Pictures
11201,Rafter H Entertainment
8981,Conquering Lion Pictures
13439,Optix Digital Pictures
16804,France 3 Cinema
26467,Q-Dog Music Television
16773,Courtyard Films
82939,Sachiko
83409,Noel Coward-Cineguild
15398,Films Montsouris
6730,Individual Pictures
2935,Odyssey Entertainmant
20453,Wicker Man Productions
2894,360 Pictures
2895,Dribble Productions
2896,Platinum Equity
2274,Element Films
12696,Regent Capital
19929,EMC Produktion
19931,TV3 Television Network Ireland
19932,Filmcoopi Zürich
19933,Oil Flick Films No.2
77733,Joswend
2395,HanWay Films
20823,Cicatrice Film inc
3935,Trust the Man LLC
4732,Red Envelope Entertainment
20992,Ternion Pictures
6438,Muse Entertainment Enterprises
5869,Les Productions Lazennec
16340,Lee Mendelson Film Productions
16341,Bill Melendez Productions
52263,United Feature Syndicate (UFS)
39955,Frankestein Entertainment
39956,Flipped Out Productions
22443,Nu Image Entertainment GmbH
24157,SLS Video Productions
24159,Cinerenta Feature Films
24161,Cinegreen
2885,Starz Animation
4279,IDT Entertainment
2675,La Parti Productions
54599,Goldstein Films
54600,Coldstream Films
54278,Aspetuck Productions
6277,Skydance Productions
6362,Flyboys Films
23238,VIP 4 Medienfonds
41047,Prophecy Pictures Ltd.
60473,Gordonstreet Pictures
20567,Four By Two Productions
15763,Eyetronics
5552,Media Asia Films
23653,Vortex/Henkel/Hooper
56620,Texas Chainsaw Productions
7289,"Weinstein Company, The"
2942,Mark Hellinger Productions
33617,Jack and Henry Productions Inc.
3957,Gener8Xion Entertainment
48688,Maloof Motion Pictures
716,Standard Film Company
2742,Disarming Films
4880,chateau productions
20369,Slate Films
20370,Tatfilm
8748,Authorized Pictures
1616,Process Productions
1617,Q Television
11429,Hit & Run Productions
12194,Zucker/Netter Productions
8778,HareBrained Pictures
2341,Belladonna Productions
3318,Xingu Films
753,Nouvelles Éditions de Films (NEF)
2875,Ikiru Films
95593,Santa Frost Productions
95355,Creative Film Associates
2679,FOTP Productions
1224,Intrepid Pictures
22927,Raygun Productions
22928,Rosey Film Productions LLC
5031,Videovision Entertainment
2451,CrossDay Productions
23207,Invicta Capital
8089,Animal Logic
2266,Bold Films
21856,Holly Wiersma Productions
18479,Corduroy Films
89633,All Lit Up Productions
1092,Mockingbird Pictures
15282,Steel Mill Pictures
25794,LTB Films Limited
25795,Wellington Films
33664,Rillington Production
18758,Edison Manufacturing Company
89197,HLP
3517,"Institution, The"
3911,Primal Pictures
22901,Afraid of the Dark
3004,ZU33
12292,Temple Hill Entertainment
2890,Fox Atomic
22458,BoZ Productions
3029,China Star Entertainment
5632,Milky Way Image Company
7311,Kerner Entertainment Company
2735,Mid Atlantic Films
696,Rogue Marble
36650,Iron Film
402,Luna Filmproduktion
3129,Anthony Buckley Films
3130,Tempo Productions Ltd
16528,Sumar Productions
33818,Prometheus Enterprises Inc.
7999,Warner China Film HG Corporation
12259,WIP
12261,The Colleton Company
12262,Dragon Studios
5228,Polar Film   Medien GmbH
747,Inland Empire Productions
11608,Fundacja Kultury
11609,Camerimage Festival
11610,Absurda
3850,Geneni Film Distributors
1647,PM Entertainment Group
7450,KPI Productions
45792,Lomax Productions
12317,Team Ninja
37134,Tecmo
70319,Sunset Gower Studios
5113,120dB Films
5114,Beautiful Motion Pictures LLC
5115,Channel Z Films
5116,Liebermania
1718,Odyssey
46875,Nitrogen Studios Canada
8879,Severe Entertainment
8881,Zak Productions
854,Sofica Europacorp
2525,Avalanche Productions
15055,Big Easy Pictures
15056,Divine Light Pictures
6858,Universal Studios Home Entertainment
1976,Film Science
14862,Washington Square Films
31302,Van Hoy/Knudsen Productions
14598,Dedicate Ltd.
1611,Sarah James Productions
2248,A-Mark Entertainment
19851,Pitbull Pictures
7201,Norddeutscher Rundfunk (NDR)
18499,Schweizer Fernsehen (SF)
128,Time Warner
23890,Hal Lieberman Company
60611,Lauren Levine Productions Inc.
2870,Identity Films
68353,CKRush Entertainment
3101,Three Way Productions
93224,Milestone FIlms
5381,Backup Films
12138,Fierce Entertainment
71445,Movieweb S.p.a.
57719,Thunderbox Films
24133,Night and Day Pictures
4369,Legacy Filmworks
4370,Neverwas Productions
51851,Berrick Filmproduktion
51852,Blood & Chocolate Productions Ltd
22039,Scarecrow Productions
20394,Young Hannibal Productions
38797,Circle Productions Inc.
6303,Rakontur
5648,Murakami-Wolf Productions
82610,Nilsson House Music Inc.
1861,Polish Brothers Construction
41929,Compagnia Cinematografica Antonio Cervi
2844,Prospero Pictures
36346,Alliance Atlantis Motion Picture Production
10310,Dynamic
3922,A. Film
12228,Blue Omega Entertainment
12229,Danika LLC
12230,Roberts/David Films
12231,Sententia Entertainment
318,CTB Film Company
3623,Kazakhfilm Studios
16522,Kinofabrika
62611,Les Petites Lumieres
3564,Rick Lashbrook Films
5463,MPI Home Video
20241,Crystal Sky Pictures
20475,GH One
20476,Vengeance Productions Pty. Ltd.
3096,"Tyler Perry Company, The"
10222,Reserve Room
37845,Principato-Young Entertainment
89635,High Sierra Carpeting
3577,Archer Entertainment
17364,Infinite Frameworks Pte. Ltd.
17365,Zhao Wei Films
4099,Cactus Three
20357,For Sale Productions (Muse)
6359,Cipher Films
6360,Stealth Films Limited
6361,TMC Films
10999,Twentieth Century Fox Home Entertainment
16837,Street Trash Joint Venture
7816,Gray Film
38617,Quantum Entertainment
4400,Universal Pictures UK
7922,THE REALLY USEFUL THEATRE COMPANY PRODUCTION
8000,Broken Road Productions
911,Roadside Attractions
22393,Babe Film
3887,Velvet Steamroller Entertainment
29003,BloodWorks
3063,Synthetic Worlds
25188,Rattlesnake Productions
6354,Wild Hogs Productions
92534,Zyzzyx LLC
13850,Sverdlovskaya Kinostudiya
73180,Kinokompaniya Strana
3914,The Ultimate Gift LLC
2994,Hollywood Gang Productions
35803,Scamp Film and Theatre Ltd.
20569,Michael Phillips Productions
34102,Athena Enterprises
5112,Red Wine Pictures
29207,Continental Film Group Ltd.
2689,2 Entertain
6342,Bueprint Pictures
3291,Provident Films
36108,Ruckus Films
71808,Cedar Partners
24038,Take Partnership
21138,DeA Planeta Home Entertainment
3800,Sunlight Productions
11708,Madison 23
5176,Fortress Features
57421,Grosvenor Park Impact Productions
3463,Imagi Animation Studios
30900,Mirage Studios
70995,Imagi Production
3310,Tulos Cinema
10845,Lenfilm
57625,RGM Films
57626,April Films
57627,Red Chair Films
57628,Babcock & Brown
57629,The Australian Film Finance Corporation
3622,Ibrus
3624,True Story Production
3781,Vidhu Vinod Chopra Productions
88601,CAOH Enterprises
88602,Boom Boom Productions
3172,Blumhouse Productions
3159,Migma Film AB
73971,Revolution Dream Productions
19965,Chime Films
490,New Regency Productions
5614,Envision Films
20478,Moving Picture Company (MPC)
739,Anomaly Entertainment
8811,The Cat in the Hat Productions
57206,Xuxa Producciones S.L.
2363,Cold Spring Pictures
6759,Adult Swim
6760,Williams Street
33423,Cartoon Network
17139,David L. Loew-Albert Lewin
3763,Independent Digital Entertainment
68097,Bonnie Timmermann Productions
59453,Chicago Pictures
77226,Turin Film
51596,Griffin & Phoenix Productions
51597,The Orphanage
65820,Scotti Brothers Pictures (I)
78172,Euro Brothers Pictures
78173,Borde/Raich
713,Nu Image Entertainment
714,3L Filmverleih
16946,Weinstock Productions
41359,M7 Filmproduktion
3323,Land Films Inc.
7937,Sonet Film AB
24902,Macari/Edelstein
89895,Limbo Productions
2940,Condemned Productions
2941,Sidestreet Entertainment
2953,New Wave Entertainment
43842,Colossal Entertainment
15104,Foundation Entertainment
15105,M.E.G.A. Films
3788,Gigantic Pictures
3789,Plainview Pictures
2776,MovieRoom Productions
25487,ContentFilm International
19176,Clubhouse Pictures
2690,Screen Yorkshire
70994,Zadan / Meron Productions
2449,Anna Lena Films
2450,Naflastrengir
785,Sociedad General de Cine S.A.
10890,Koan Films
3847,Shaler Entertainment Pictures
52071,Sleeping Marmots Production
52072,Samwilla Productions
1558,Touchstone Television
13153,Sennet Entertainment
45725,Metro-Goldwyn-Mayer
25489,RTE
12691,DMK Mediafonds International
87838,Ursa Major Films LLC
31848,A & A Release
13716,Mid Century Film Productions Ltd.
2498,Whenua Films
7770,ApolloProMovie
1435,Left Turn Films
1436,Ugly Duckling Films
9987,Lipsync Productions
2854,Adelaide Film Festival
13358,Pin Hole Productions LLC
7428,Meno Films
90743,Schick Sunn Classics
86473,Nat and Patrick Wachsberger Productions
10881,Bernd Eichinger Productions
4251,Anagram Pictures Inc.
45194,Rodriguez International Pictures
12903,Three Dimension Pictures
11037,EFVE
19940,Kairos
21389,Filmsonor S.A.
14153,Dena Productions
57175,Mayday
57176,Millenium
72067,Micheaux Book & Film Company
22296,Maltese productions
12564,Herald Productions (II)
17606,Sam
1012,Parabolic Pictures
1013,Stable Way Entertainment
1014,Target Media Entertainment
10760,VIP 1 Medienfonds
6748,Goalpost Pictures
11845,Wintergreen Productions
49326,Underground
49327,Proposal Productions
1982,MBF Erste Filmproduktionsgesellschaft
20011,SprocketHeads
22826,Hasbro Studios
21897,Foresight Unlimited
24296,RAMCO
42829,Captivity Productions
18338,The Lankershim Company
61386,Performance Pictures Inc.
3097,HDNet Films
7435,Phantom Films
4674,The Film Company
15255,TVC London
19261,Penguin Books
61307,Kibble Productions
5203,Day Dreamer Films
23420,Vaughn Productions
1620,Nuyorican Productions
35443,R-Caro Productions
11348,Motion Picture BETA Produktionsgesellschaft
11349,Bourne Again
41669,MGA Entertainment
87605,Avi Arad & Associates
2332,Bi-polar Pictures
35444,Independent Film Group
35446,Dillinger Productions
35447,Green Tulip Productions
17778,Mid-America Pictures
80761,Manitou Productions Ltd.
1962,ATO Pictures
2095,Pelagius Film
2580,Coquette Productions
2581,Raw Entertainment
7196,Lube
4228,Scranton/Lacy Films
4042,Astral Films
44611,Sonnis
46052,SW7D Productions
12246,MDBF Zweite Filmgesellschaft
2376,Blueprint Pictures
20754,W B I Films
52059,Rocket Science Inc.
52060,Duly Noted
23956,Rogue Films
2987,September Dawn
2988,Voice Pictures
73675,Black Diamond Pictures
21438,Nightfall Productions
13817,Brass Hat Films
702,3L Filmproduktion GmbH
764,Polaris Film Productions & Finance
765,Tempête Sous Un Crâne Productions
8530,Televisió de Catalunya (TV3)
9207,RaiTrade
21525,Institut del Cinema Català (ICC)
26261,Film Commission Torino-Piemonte
82322,Opera Film (II)
86507,Genesis Motion Pictures
2115,Uranos Cinematografica
52005,Picturehouse
3215,Carsey-Werner Company
1619,El Norte Productions
1621,Mobius Entertainment Ltd.
4384,Tempesta Films
4385,Good Night Productions
10880,Yuma
14576,Ascot Elite Home Entertainment
92794,Documentary Channel
94375,Everyday Pictures
2088,NALA Films
2089,Samuels Media
3587,I Could Never Ltd.
3064,Shanghai Kid Films
16880,Shine Pictures
20244,Kudos Film and Television
11594,Passion Pictures
21673,Discovery Films
3751,red bone
3026,April Productions
3027,Chaintron
3028,RMA Productions
2412,Column Productions
2413,Ironworks Productions
2414,Kiss the Cactus
8056,Eclectic pictures
58249,Resident Evil Productions
95343,Milestone Entertainment
95344,Alberta Film Development Program of the Alberta Government
95345,Chuck Productions
41051,Into the Wild
22881,Mayhem Pictures
80510,Monkey Dance Productions
1199,Running With Scissors
4575,Vivendi Entertainment
19731,Lars Productions
24339,HorrorFlix
10040,Level 1 Entertainment
2542,Nick Wechsler/Miracle Pictures
2543,Volume One Entertainment
65383,Equity Pictures Medienfonds GmbH & Co. KG
65719,Garlin Pictures
5654,DJ Films
35249,Verve Pictures
39509,Free Range Films
11252,Jesse Films Inc.
8146,Splendid Film
789,Pallas Film
790,Samsa Film
791,IPSO Facto Films
1915,Becker International
1916,Claraflora
1918,NorthSee
59964,John Calley Productions
10623,Pretty Mouse Films
4045,Cinegram
19892,Strada Films
14938,Zik Zak Kvikmyndir
52138,Coproducción USA-Islandia
56290,Persistence of Vision Productions
1466,Live Stock Films
41738,3L Productions
95102,VisionQuest Productions
46010,Ralph M. Like Productions
2392,Berwick Street Productions
23104,King of California Productions
23105,Lone Star Film Group
3140,Pacific Entertainment Group
87962,Triple Play Productions
8083,Film Rites
1903,Columbus 81 Productions
2286,Linsefilm
2288,Michael Cerenzie Productions
11542,Funky Buddha Productions
16136,Productora Mex. Desconcida
7036,CJ Entertainment
54446,North American Star System
2741,Falling Sky Entertainment
21911,Brat Na Pont Productions
53061,Jessie Nelson Productions
53062,David Dobkin Productions
11576,Ontario Media Development Corporation (OMDC)
66078,Gang of Two Productions
2053,Grosvenor Park Media Ltd.
12622,Darko Entertainment
87783,Eden Roc Productions
95289,Cherry Road Films
95290,Academy Film
20072,Epidemic Films
