actorId,movieId,characterName,characterOrder
10210 ,30973 ,Simon Peter,3 
10210 ,224950 ,,1 
10215 ,157117 ,Himself,19 
10222 ,253 ,James Bond,0 
10222 ,682 ,James Bond,0 
10222 ,691 ,James Bond,0 
10222 ,698 ,James Bond,0 
10222 ,700 ,James Bond,0 
10222 ,707 ,James Bond,0 
10222 ,39691 ,Tab Lazenby (voice),9 
10222 ,74529 ,Paul Wilton,2 
10223 ,253 ,Solitaire,2 
10223 ,73846 ,Grandma Ilene,7 
10223 ,197489 ,Ethne Eustace,3 
10223 ,340881 ,Gloria,7 
10223 ,351819 ,Claire,5 
10224 ,253 ,Sheriff J.W. Pepper,3 
10224 ,682 ,Sheriff J.W. Pepper,5 
10224 ,29805 ,Corrigan,6 
10225 ,253 ,Baron Samedi,5 
10226 ,253 ,Felix Leiter,6 
10226 ,709 ,Felix Leiter,6 
10227 ,253 ,Rosie Carver,7 
10228 ,253 ,Adam,10 
10254 ,35201 ,Erich Kessler / Jürgen Mass,4 
10255 ,246860 ,Rosa Melchior,11 
10279 ,44480 ,Himself (archive footage),0 
10297 ,9910 ,Brandon Lang,1 
10297 ,12149 ,Adam Meiks,1 
10297 ,15644 ,Matthew McConaughey (uncredited),8 
10297 ,50348 ,Mickey Haller,0 
10297 ,73567 ,Killer Joe Cooper,0 
10297 ,82390 ,Ward Jansen,1 
10297 ,103731 ,Mud,0 
10297 ,157336 ,Joseph Cooper,0 
10297 ,291351 ,Arthur Brennan,1 
10297 ,335797 ,Buster Moon (voice),9 
10341 ,682 ,Mary Goodnight,2 
10341 ,105056 ,Gina,1 
10342 ,682 ,Andrea Anders,3 
10342 ,700 ,Octopussy,1 
10343 ,682 ,Nick Nack,4 
10343 ,29854 ,Spider,4 
10360 ,687 ,Hilton Barber,2 
10360 ,9770 ,Lou Potts,4 
10360 ,10375 ,,11 
10361 ,687 ,Earl Delacroix,3 
10361 ,6575 ,Pa Cox,4 
10379 ,688 ,Michael Johnson,3 
10379 ,10521 ,Colson,8 
10379 ,65456 ,Travis Talbert,0 
10380 ,688 ,Richard Johnson,4 
10380 ,11428 ,Sheriff Ira,3 
10381 ,688 ,Caroline as a young girl,5 
10382 ,688 ,Michael as a young boy,6 
10383 ,688 ,Betty,7 
10386 ,688 ,Madge,8 
10386 ,1813 ,Pam Garrety,9 
10386 ,8272 ,Nancy Lachman,9 
10386 ,9452 ,Helen,11 
10386 ,16279 ,Doreen,7 
10386 ,46806 ,,4 
10386 ,59191 ,Maggie,3 
10388 ,688 ,Lawyer Peterson,9 
10389 ,688 ,Lucy Redfield,10 
10399 ,11456 ,Susan,2 
10399 ,14782 ,Barbara Lonigan,4 
10399 ,29362 ,Mrs. Moran,3 
10399 ,62383 ,Rachel Scanlan,11 
10399 ,87293 ,Sarah Noble,1 
10400 ,10269 ,Yentl,0 
10400 ,82687 ,Joyce Brewster,1 
10401 ,9770 ,Mrs. Banks,5 
10401 ,28200 ,Aurelia Plath,4 
10401 ,31342 ,Lillian MacFarquhar,1 
10401 ,218277 ,Bunny Fitzpayne,2 
10403 ,37315 ,Sheldon Bascomb,4 
10411 ,14590 ,Paul Clarke,2 
10411 ,43506 ,F.X. Matowski,7 
10412 ,76714 ,Margie Rhinelander,4 
10412 ,84496 ,Jean Cameron,1 
10412 ,173541 ,Muriel Laszlo,3 
10427 ,9331 ,Cathy Ryan,2 
10427 ,10998 ,Beth Gallagher,2 
10430 ,9285 ,Earl Edwards,10 
10430 ,9967 ,Wilkes,1 
10430 ,10403 ,Walter Stuckel,2 
10430 ,12123 ,FBI Agent Leon Ford,3 
10430 ,21583 ,Jerry,3 
10430 ,45302 ,Max Camden,1 
10430 ,91396 ,Lieutenant Joe Leaphorn,1 
10431 ,1946 ,Allegra Geller,0 
10431 ,11934 ,Amy Archer,1 
10431 ,41282 ,Lydia Callahan,1 
10431 ,157386 ,Sara Keely,6 
10431 ,291270 ,Lisa Hesselman (voice),1 
10431 ,377264 ,Dr. Kathy Grieff,5 
10437 ,13251 ,Abigail Delorean,5 
10447 ,696 ,Tracy,3 
10447 ,28117 ,Janet Dubois / Louise,1 
10458 ,691 ,Major Anya Amasova,1 
10458 ,26504 ,Jenny,3 
10459 ,691 ,Karl Stromberg,2 
10459 ,69526 ,General von Pinck,3 
10460 ,691 ,Jaws,3 
10460 ,698 ,Jaws,4 
10460 ,8879 ,Club,6 
10460 ,11950 ,"""""""Arnold""",0 
10461 ,691 ,Naomi,4 
10462 ,691 ,Sir Frederick Gray,6 
10462 ,698 ,Sir Frederick Gray,6 
10462 ,700 ,Minister of Defence,15 
10462 ,707 ,Minister of Defence,15 
10462 ,43346 ,Policeman,4 
10462 ,50697 ,Inspector Scott,3 
10463 ,691 ,Sergei Barsov,9 
10464 ,691 ,Felicca,14 
10465 ,691 ,Sheik Hosein,15 
10475 ,698 ,Dr. Holly Goodhead,1 
10475 ,11223 ,Nancy Greenly,5 
10475 ,63945 ,Eva,7 
10476 ,698 ,Corinne Dufour,3 
10476 ,30872 ,Carole Simpson,1 
10477 ,13536 ,Reg Duffy,4 
10477 ,15267 ,Daskal,0 
10477 ,17074 ,Perry White (voice),14 
10477 ,258236 ,Frank Collin,4 
10478 ,17035 ,Thelma,9 
10478 ,35458 ,Angela,6 
10479 ,698 ,Chang,9 
10480 ,227735 ,Dennis,17 
10481 ,698 ,Manuela,10 
10483 ,698 ,Dolly,11 
10486 ,12123 ,Ed Rafferty,7 
10486 ,18476 ,Police Chief Krupa,9 
10486 ,20794 ,Mike,0 
10487 ,31555 ,Ann Stewart,3 
10487 ,37412 ,Lily Dollar,3 
10487 ,38432 ,LaVerne Shumann,2 
10487 ,65211 ,Nora Carson,2 
10487 ,69605 ,Marylee Hadley,3 
10487 ,93562 ,Jeannie,1 
10491 ,44345 ,Himself,8 
10500 ,25500 ,Hélène,1 
10500 ,267795 ,Margaux Castevet,2 
10502 ,107420 ,Marya,2 
10504 ,30784 ,Maggie,4 
10508 ,700 ,Kamal,2 
10508 ,37222 ,Marc Champselle,2 
10508 ,57103 ,David Savage,4 
10509 ,700 ,Magda,3 
10510 ,700 ,Gobinda,4 
10510 ,15267 ,Akbar,5 
10511 ,700 ,Twin One,6 
10512 ,700 ,Twin Two,7 
10513 ,700 ,M,9 
10513 ,707 ,M,12 
10513 ,709 ,M,13 
10513 ,25218 ,Byron,2 
10513 ,38006 ,Edward Shelley,5 
10514 ,700 ,Penelope Smallbone,11 
10525 ,38742 ,Police Chief / Chef de police,1 
10525 ,51358 ,Her Father,2 
10530 ,51358 ,His Father,3 
10538 ,31561 ,Cleopatra,1 
10539 ,45239 ,Martha Lockridge,2 
10539 ,258236 ,Bertha Feldman,6 
10541 ,79331 ,Billy Townsend,8 
10555 ,9040 ,Bob Blair,7 
10555 ,184799 ,Mike Berger,4 
10555 ,226679 ,Toby Joplin,3 
10556 ,10022 ,Helga,8 
10556 ,66668 ,Dr. Louise Rosenberg,3 
10556 ,112200 ,Roberta,7 
10556 ,149445 ,Florence,9 
10558 ,2428 ,Mary of Bethany,13 
10558 ,42737 ,Esther,2 
10559 ,26185 ,Myra,3 
10559 ,27029 ,Dangerous hospital patient,6 
10559 ,43626 ,Golda Meir,3 
10559 ,70498 ,Dr. Vera Kropotkin,3 
10565 ,35922 ,Himself,6 
10565 ,180383 ,Narrator,1 
10580 ,350 ,Lily,6 
10581 ,350 ,Doug,7 
10581 ,111172 ,Sam,2 
10582 ,350 ,James Holt,8 
10583 ,350 ,Serena,11 
10584 ,350 ,Herself,12 
10592 ,105583 ,Himself,9 
10596 ,3581 ,Det.Sgt. Rigers,1 
10606 ,965 ,Lucy,2 
10606 ,28771 ,Irene Adler / Mrs. Norton,2 
10606 ,43504 ,Katherine Mary Sullivan,0 
10606 ,45215 ,Julie Keefer,2 
10606 ,48127 ,Marina Pavlov,1 
10606 ,77123 ,Countess Anna Jaschikoff,2 
10606 ,185156 ,Lilliana Zorska,0 
10607 ,30624 ,Susie Smith,2 
10607 ,33667 ,Anne Dettrey,3 
10607 ,62694 ,Grace,3 
10608 ,17221 ,Tommy Scalise,2 
10608 ,37635 ,Police Lt. Lawrence Mathews,2 
10609 ,828 ,Tom Stevens,3 
10609 ,19119 ,Adam Dunn,3 
10609 ,22013 ,Rev. Philip Garrison,8 
10609 ,47739 ,Ray Borden,2 
10610 ,1941 ,Lakavitch,8 
10610 ,140276 ,Pipe-smoking whistling sgt,4 
10610 ,168031 ,Paul,3 
10611 ,40642 ,Barbara Purcell,5 
10611 ,62000 ,Gracie Anderson (uncredited),11 
10611 ,110674 ,Jennifer Fair,1 
10627 ,853 ,Mother Filipov,6 
10627 ,10645 ,Annemarie Rotkohl,4 
10647 ,38866 ,Alexander Bauer,5 
10648 ,710 ,Bill Tanner,12 
10648 ,11248 ,SS-Untersturmführer Max Jäger,3 
10652 ,73116 ,Patricia Bates,3 
10654 ,8696 ,Richard,11 
10654 ,15478 ,Cardinal Barberini,5 
10655 ,19725 ,King Ferdinand,9 
10655 ,22447 ,Reg,8 
10655 ,35185 ,Robin Carter,6 
10655 ,43309 ,Howard Meade,2 
10655 ,51619 ,,6 
10655 ,106017 ,Ray Taylor,8 
10655 ,122221 ,Detective Cameron,3 
10657 ,10690 ,E. J. Saggs,5 
10660 ,707 ,Stacey Sutton,2 
10661 ,707 ,May Day,3 
10661 ,34223 ,Katrina,5 
10662 ,707 ,Tibbett,4 
10662 ,79106 ,Dr. John Watson,1 
10662 ,108432 ,Dr. Watson,1 
10663 ,707 ,Pola Ivanova,7 
10664 ,707 ,Dr. Carl Mortner,10 
10669 ,708 ,James Bond,0 
10669 ,709 ,James Bond,0 
10669 ,17894 ,Boris Pochenko,0 
10669 ,75258 ,Lord Milori (voice),2 
10671 ,710 ,Jack Wade,4 
10671 ,714 ,Jack Wade,6 
10671 ,26762 ,Cody,2 
10671 ,27323 ,Joseph Rutter,0 
10671 ,27331 ,Molly,1 
10671 ,86239 ,Jerry,0 
10671 ,103731 ,King,8 
10672 ,325789 ,Akbar Bilgrami,9 
10673 ,20034 ,The Tarman,2 
10674 ,2196 ,The Reverend,10 
10675 ,709 ,Miss Moneypenny,17 
10679 ,709 ,Pam Bouvier,1 
10680 ,709 ,Lupe Lamora,3 
10680 ,38191 ,Navajo Woman,3 
10681 ,709 ,Professor Joe Butcher,7 
10682 ,709 ,Truman-Lodge,9 
10689 ,334527 ,Bryce,7 
10690 ,12855 ,Chloe Hamon,0 
10690 ,28029 ,Alison Kantrowitz,3 
10690 ,30946 ,Annabel Lee,5 
10690 ,41556 ,Lila Hayes,1 
10690 ,240881 ,Christina,0 
10692 ,1278 ,Matthew,0 
10692 ,86838 ,Larry,8 
10692 ,243935 ,Tommy Uva,0 
10692 ,334527 ,Zach,3 
10694 ,4012 ,Drake,5 
10695 ,710 ,Natalya Fyodorovna Simonova,2 
10696 ,710 ,Xenia Onatopp,3 
10696 ,13993 ,Kailey,0 
10696 ,15745 ,Jessica,3 
10696 ,103675 ,Lex / Lady X,0 
10696 ,342464 ,Kay Adams,1 
10697 ,710 ,Boris Grishenko,8 
10697 ,58760 ,Hitler (voice),5 
10698 ,710 ,Defense Minister Dmitri Mishkin,9 
10698 ,2383 ,Tom,2 
10698 ,6016 ,Roger,1 
10699 ,710 ,Miss Moneypenny,11 
10699 ,714 ,Miss Moneypenny,10 
10700 ,710 ,Caroline,13 
10701 ,710 ,Severnaya Duty Officer,14 
10707 ,86828 ,Scientist Alien (voice) / Van Driver,18 
10713 ,14506 ,Desmond / Berthold,1 
10713 ,20756 ,Evil Martin,0 
10713 ,86828 ,Salubrious Gat (voice),17 
10726 ,712 ,Tom,2 
10727 ,712 ,Matthew,4 
10727 ,50392 ,Mark,1 
10730 ,8587 ,Zazu the Hornbill (voice),9 
10730 ,9687 ,Reverend Walter Goodfellow,0 
10730 ,24077 ,Ron Anderson,2 
10731 ,1278 ,Mother,3 
10734 ,29805 ,Detective Brown,15 
10739 ,10279 ,Gloria,7 
10739 ,11112 ,Camille Scott,4 
10739 ,51985 ,Anabelle,4 
10739 ,70859 ,Tabba Schwartzkopf,6 
10742 ,714 ,Paris Carver,3 
10743 ,714 ,Henry Gupta,4 
10743 ,16279 ,Gil Bellamy,3 
10743 ,29193 ,George Lang,4 
10743 ,180383 ,Himself,0 
10744 ,714 ,Stamper,5 
10744 ,9773 ,Laszlo Voros,3 
10746 ,714 ,Admiral Roebuck,12 
10747 ,714 ,Minister of Defence,13 
10748 ,714 ,General Bukharin,14 
10748 ,24909 ,Sidney Callow,5 
10767 ,9282 ,Norma,2 
10767 ,12479 ,Celia Hoover,3 
10767 ,91586 ,Lorraine Lambert,4 
10767 ,294795 ,Violet Drax,6 
10774 ,4938 ,Corinna Marston,3 
10774 ,34667 ,Marie Gardner,2 
10774 ,37247 ,Mrs. Robinson,1 
10774 ,38191 ,Dr. Renata Baumbauer,4 
10774 ,51054 ,Inga Dyson,1 
10775 ,17365 ,Austin Tucker,2 
10775 ,50374 ,Pugh,7 
10776 ,11450 ,Dorothy Van Doren,8 
10776 ,86782 ,Marge Fleming,4 
10779 ,96721 ,Louis Stanley,8 
10798 ,3063 ,Rufus T. Firefly,0 
10798 ,13911 ,Groucho,0 
10798 ,13913 ,Captain Jeffrey T. Spaulding,0 
10798 ,26182 ,Wolf J. Flywheel,0 
10798 ,26814 ,Detective Sam Grunion,0 
10798 ,37719 ,Otis B. Driftwood,0 
10799 ,3063 ,Chicolini,2 
10799 ,13911 ,Chico,2 
10799 ,13913 ,Signor Emanuel Ravelli,2 
10799 ,26182 ,Ravelli,1 
10799 ,26814 ,Faustino the Great,2 
10799 ,37719 ,Fiorello,1 
10800 ,3063 ,Pinky,1 
10800 ,13911 ,Harpo,1 
10800 ,13913 ,The Professor,1 
10800 ,26182 ,Wacky,2 
10800 ,26814 ,Harpo,1 
10800 ,37719 ,Tomasso,2 
10802 ,37719 ,Ricardo Barroni,4 
10804 ,3063 ,Mrs. Gloria Teasdale,4 
10804 ,13913 ,Mrs. Rittenhouse,5 
10804 ,26182 ,Martha Phelps,5 
10804 ,37719 ,Mrs. Claypool,6 
10804 ,82106 ,Mrs. Murchison,11 
10814 ,1713 ,Flipper Purify,10 
10814 ,4954 ,Pete Nessip,0 
10814 ,6473 ,Painter,0 
10814 ,9558 ,Thomas Flanigan,4 
10814 ,13988 ,Neil Shaw,0 
10814 ,26390 ,Caz,3 
10822 ,10690 ,Mike Pucci,1 
10822 ,13012 ,Wade Porter,0 
10822 ,14195 ,Cecil,1 
10822 ,29444 ,Cliff Spab,0 
10822 ,39210 ,Johnny Marco,0 
10822 ,67911 ,Dick Shadow,3 
10822 ,71134 ,Jeremy Graves,2 
10822 ,72912 ,Roy,1 
10822 ,80318 ,Jerry Lee,1 
10822 ,85414 ,Jeremy Reins,0 
10823 ,4296 ,Bill Smith,0 
10823 ,10375 ,,5 
10823 ,11577 ,William H. Bonney (Billy the Kid),1 
10823 ,11942 ,Biker,6 
10823 ,12183 ,L.R. Nasher,4 
10823 ,16153 ,David,1 
10823 ,47888 ,Hubbell Smith,1 
10823 ,55044 ,Cisco Pike,0 
10823 ,62837 ,Reed Haskett,4 
10823 ,80318 ,Earl Hurley,3 
10823 ,200511 ,Mr. B,3 
10823 ,227735 ,Reed Hasket,5 
10825 ,318 ,Charley Best,10 
10825 ,14963 ,Jimbo,5 
10825 ,15052 ,Bunting,3 
10825 ,24050 ,Daryll,8 
10825 ,36299 ,Cletus,3 
10825 ,65055 ,Sheriff Greg Sabin,6 
10825 ,139455 ,Santa Jim,5 
10826 ,40028 ,Nadine Story,0 
10828 ,329020 ,Narrator: The Pit and the Pendulum (voice),3 
10839 ,13300 ,Nada,4 
10839 ,14141 ,Norma Sanchez,2 
10843 ,3057 ,The Creature,0 
10843 ,84577 ,Issac,2 
10843 ,118737 ,Viktor,0 
10843 ,348811 ,Captain Jack Wosick,0 
10843 ,412678 ,Maj. Tom Jensen,1 
10846 ,322922 ,Stitch,10 
10859 ,7353 ,Michael Waechter,4 
10859 ,10065 ,George Lutz,0 
10859 ,49524 ,Nick Walker,1 
10859 ,77950 ,Turbo (voice),0 
10859 ,238615 ,Young Damian,0 
10860 ,7515 ,London,1 
10860 ,9759 ,Chloe,3 
10860 ,55306 ,Casey Jackson,4 
10860 ,62838 ,Tess Byrne,7 
10860 ,77875 ,Stacie,1 
10862 ,4283 ,Tim Manfrey,0 
10862 ,30685 ,Victor Marshall,0 
10862 ,218329 ,Tommy Baxter,1 
10862 ,242076 ,Larson,4 
10862 ,255692 ,Malraux,1 
10867 ,13186 ,Jonesy,4 
10869 ,18033 ,Jesse Carne,8 
10871 ,17209 ,Alice,2 
10871 ,31003 ,Rachel,3 
10871 ,86820 ,Tina,2 
10871 ,290825 ,Tabitha,7 
10871 ,351242 ,Sarah,0 
10872 ,9750 ,Hammer,15 
10872 ,315850 ,Himself,7 
10872 ,331313 ,Bruce Springstein / Scorpion,4 
10874 ,9924 ,Simcoe,7 
10881 ,21927 ,Dr. Woodleigh,1 
10881 ,183258 ,Riley,0 
10882 ,18613 ,Alex,2 
10882 ,58760 ,Daisy (voice),1 
10882 ,107985 ,Sam Chamberlain,5 
10882 ,333381 ,Miranda Wells,1 
10884 ,77439 ,Takashi,2 
10884 ,132236 ,Marcus,0 
10884 ,212769 ,Kaz,2 
10912 ,189 ,Ava,6 
10912 ,1278 ,Isabelle,1 
10912 ,35052 ,Miss Gribben,0 
10912 ,62213 ,Angelique Bouchard,5 
10912 ,283366 ,Miss Peregrine,0 
10916 ,8368 ,Marita,4 
10920 ,13949 ,William Elliot,7 
10920 ,58760 ,Captain English / Monty (voice),6 
10920 ,268735 ,Keith,6 
10921 ,967 ,Sempronius Gracchus,3 
10921 ,25509 ,J.J. Bealer,2 
10921 ,27655 ,Charles Smith,4 
10921 ,40985 ,Ivon Haake,2 
10921 ,43893 ,Inspector Javert,1 
10921 ,245268 ,Jocko Wilson,0 
10922 ,4462 ,Mike Kells,0 
10922 ,29047 ,Himself,8 
10922 ,43199 ,Eddy Duchin,1 
10922 ,43868 ,Prince Rudolph,1 
10922 ,81687 ,Jonathan Blake,3 
10922 ,98289 ,Alec Holmes,0 
10922 ,168031 ,Alexis,1 
10924 ,914 ,Garbitsch,3 
10924 ,2160 ,Dr. Zucco,10 
10924 ,16902 ,Sir Robert Cecil,7 
10924 ,26201 ,Lord Wolfingham,6 
10924 ,82937 ,Stipe,5 
10924 ,95137 ,"""""""Shelley Mason""",0 
10924 ,165300 ,Baron Von Stetten,7 
10925 ,3024 ,Sir Turnbull,4 
10925 ,4460 ,Johnson,5 
10925 ,53879 ,Humphrey Palmer-Jones,2 
10925 ,61430 ,Inspector Smythe,4 
10926 ,845 ,Mrs. Cunningham,10 
10926 ,110457 ,Olivia Potter-Porter,2 
10926 ,229610 ,Helen Hadley Hamilton,8 
10929 ,128437 ,Lottie,2 
10938 ,46971 ,Kathy Lukas,1 
10938 ,47942 ,Iolani,7 
10938 ,67493 ,Clay Basket,4 
10939 ,18047 ,J.C. Caroline,3 
10939 ,159550 ,Lewis,4 
10959 ,87496 ,Ben Shepard,1 
10959 ,296523 ,Gabriel Drummer,0 
10960 ,4148 ,Vince Lathrop,15 
10963 ,333386 ,General Calderon,5 
10964 ,38093 ,Mark Matthews,6 
10964 ,57119 ,Jason Taylor,5 
10978 ,2977 ,Lady Gresham,4 
10978 ,5183 ,Augusta Bertram,0 
10978 ,9687 ,Grace Hawkins,2 
10978 ,26186 ,Patty Terwilliger Smith,1 
10978 ,26686 ,Diana Barrie,2 
10978 ,37222 ,Miss Mead,5 
10978 ,44006 ,Desdemona,1 
10978 ,50697 ,Bridget Howard,1 
10978 ,268238 ,Muriel Donnelly,3 
10980 ,25143 ,John Kipling,0 
10980 ,228066 ,Igor,1 
10983 ,2668 ,Bürgermeister Phillipse,12 
10983 ,10202 ,Barry Nottingham,11 
10983 ,58760 ,Hermann Goering (voice),11 
10985 ,866 ,Sir Arthur Conan Doyle,11 
10985 ,14365 ,Senior Police Officer,4 
10985 ,299780 ,Victor Gerrard,2 
10987 ,8054 ,Percy,8 
10990 ,86834 ,Ila,2 
10990 ,321612 ,Belle,0 
10993 ,1439 ,Louis Leonowens,3 
11006 ,6557 ,Kevin Doyle,1 
11006 ,13523 ,Rex,3 
11006 ,18165 ,Dan,0 
11006 ,39691 ,Diggs (voice),0 
11006 ,83869 ,Chuck Diamond,2 
11006 ,84174 ,Trevor Graham,6 
11006 ,239571 ,Dawson Cole,1 
11006 ,244316 ,Rowan,0 
11008 ,9784 ,Nina Giamoro,1 
11022 ,14167 ,Rich,4 
11023 ,9795 ,Ged,0 
11023 ,136850 ,Eric,0 
11024 ,15361 ,Micki Yang,2 
11025 ,965 ,Fanny,4 
11025 ,16227 ,Madge Rapf,3 
11025 ,24751 ,Hunlun,3 
11025 ,37294 ,Mrs. Mary Caslon,2 
11025 ,43316 ,Sara Warren,2 
11025 ,62000 ,Aggie MacDonald,3 
11025 ,130424 ,Aunt Lydia,2 
11025 ,147886 ,Emma Getzel,6 
11026 ,13850 ,Sally,0 
11027 ,26205 ,Gen. Wilhelm Burgdorf,4 
11027 ,48155 ,Nat Danziger,7 
11027 ,86782 ,Walter Ramsey,1 
11028 ,26600 ,Mr. Lingley,6 
11028 ,26657 ,Doc Ganson,4 
11028 ,43307 ,Doctor Byles,3 
11028 ,69526 ,Swiss Peasant,12 
11028 ,165300 ,Joachim Helm,6 
11031 ,20028 ,Tommy,7 
11033 ,2428 ,Questor,25 
11033 ,32684 ,Joe Kellerson,3 
11033 ,33665 ,David Samuels,4 
11033 ,36375 ,Mr. Craig,4 
11033 ,118549 ,Ben Davis,6 
11047 ,49874 ,Irene Snusk,2 
11064 ,24574 ,,0 
11064 ,34898 ,Judge James Horton,1 
11064 ,268238 ,Ty Burley,11 
11065 ,1091 ,Dr. Blair,2 
11065 ,10806 ,Frank Brackett,5 
11066 ,37516 ,Senator Rupert Hornbeck,6 
11066 ,106729 ,Paul Steward,0 
11066 ,204737 ,Bud Johansen,1 
11066 ,226679 ,Wild Bill McKenzie,0 
11067 ,13993 ,Markus,4 
11074 ,13179 ,Minister of Summer (voice),13 
11074 ,13355 ,Sunny St. Cloud (voice),7 
11074 ,82687 ,,6 
11074 ,175555 ,Kim,6 
11076 ,10395 ,Roy,7 
11076 ,20682 ,Mr. Kerner,7 
11076 ,66195 ,Warwick Wilson,0 
11076 ,352552 ,Himself,8 
11077 ,160220 ,Himself,1 
11084 ,4290 ,Kim Taft,1 
11084 ,15556 ,Jennie Adamson,2 
11084 ,47574 ,Diana,1 
11084 ,108969 ,Collie Wright,1 
11085 ,24392 ,Dare,2 
11085 ,27590 ,Jonathan Moore,0 
11085 ,156277 ,Lawrence Ferlinghetti,5 
11086 ,9755 ,Muco,7 
11086 ,14457 ,Henry,5 
11086 ,30361 ,Oliver,2 
11086 ,46885 ,Colt Hawker,1 
11086 ,86792 ,Skay,2 
11086 ,110548 ,Fender,0 
11086 ,212756 ,Frank,2 
11086 ,213914 ,Coach Rehmer,2 
11086 ,255692 ,Col. Desmond Trump,3 
11107 ,9282 ,Eddie,8 
11107 ,152748 ,Patrick Wheeler,2 
11107 ,338766 ,Tanner Howard,2 
11108 ,86828 ,Neil Clarke,0 
11108 ,107985 ,Gary King,0 
11109 ,59678 ,Ron,0 
11109 ,107985 ,Andrew Knightley,1 
11111 ,297762 ,Etta Candy,9 
11115 ,31082 ,Uncle Jimmy,2 
11115 ,335797 ,Big Daddy (voice),20 
11127 ,750 ,Miss Jane Marple,0 
11127 ,751 ,Miss Jane Marple,0 
11127 ,757 ,Miss Jane Marple,0 
11127 ,2984 ,Miss Gaulswallow,6 
11127 ,35185 ,Mrs. Fazackalee,2 
11127 ,37222 ,The Duchess of Brighton,4 
11127 ,112049 ,Nurse Carey,3 
11128 ,750 ,Dr. Paul Quimper,1 
11128 ,15807 ,Bombardier,2 
11128 ,18612 ,Deputy Sheriff Jesse Bard,2 
11128 ,18904 ,Bart Hunter,3 
11128 ,22013 ,Jim Lefferts,2 
11128 ,27105 ,Owen Forbes,1 
11128 ,27725 ,Red,3 
11128 ,28894 ,Vern Haskell,1 
11128 ,32684 ,Mr. Ed Woodry,2 
11128 ,43370 ,Wes Merritt,2 
11128 ,114083 ,Barney,2 
11128 ,175386 ,The Sundance Kid,5 
11128 ,241754 ,Chalk,2 
11129 ,750 ,Emma Ackenthorpe,2 
11130 ,750 ,Luther Ackenthorpe,3 
11130 ,10338 ,Narrator,16 
11130 ,106020 ,Captain McKenzie,4 
11130 ,118337 ,Maj. Bourdon,0 
11130 ,191186 ,Doctor Alfred Stoner,2 
11131 ,750 ,Cedric Ackenthorpe,4 
11131 ,36491 ,Colonel Bellingham,4 
11132 ,750 ,Inspector Craddock,5 
11132 ,751 ,Inspector Craddock,4 
11132 ,757 ,Inspector Craddock,2 
11132 ,18858 ,Sam,3 
11133 ,750 ,Harold Ackenthorpe,6 
11134 ,750 ,Brian Eastley,7 
11135 ,750 ,Mrs. Kidder,8 
11135 ,261246 ,Mrs. Whitweather,5 
11136 ,750 ,Jim Stringer,9 
11136 ,751 ,Mr. Stringer,1 
11137 ,750 ,Alexander Eastley,10 
11138 ,750 ,Albert Ackenthorpe,11 
11139 ,750 ,Hillman,12 
11147 ,805 ,Guy Woodhouse,1 
11147 ,18710 ,Frankie Yale,4 
11147 ,33665 ,Maurice Aarons,1 
11147 ,35129 ,Axel Nordmann,0 
11148 ,20539 ,Elizabeth Proctor,3 
11148 ,30946 ,Helen,0 
11149 ,14147 ,Dakota,2 
11149 ,19342 ,Ace,0 
11149 ,24273 ,Wendy,3 
11150 ,8199 ,Mary,4 
11150 ,9784 ,Arlene Kreiner,4 
11150 ,10802 ,Cristal Connors,2 
11150 ,39845 ,Irene,3 
11150 ,60994 ,Billie,3 
11150 ,73567 ,Sharla,3 
11151 ,6522 ,Sergeant Dillard,3 
11151 ,26340 ,Charlie,0 
11151 ,36349 ,Luis,9 
11152 ,33245 ,Charlene Lee,4 
11153 ,27338 ,Mr. Lyle,6 
11154 ,13993 ,Quinette,2 
11154 ,16980 ,Dan,7 
11155 ,23382 ,Dick,0 
11155 ,244316 ,Beckett,1 
11155 ,251994 ,Wolfie,6 
11155 ,256092 ,Peter Roberts,1 
11155 ,301804 ,Mark,2 
11159 ,1428 ,Belini,7 
11159 ,8587 ,Banzai the Hyena (voice),11 
11159 ,11430 ,Banzai (voice),8 
11159 ,14774 ,Corsican Brother,0 
11159 ,16042 ,Himself,1 
11159 ,25111 ,Himself,8 
11159 ,34564 ,Carlos,0 
11160 ,1428 ,Cucuy,5 
11160 ,14547 ,Carlos Santana,4 
11160 ,15423 ,Derelict,2 
11160 ,20712 ,Tattoo Artist,3 
11160 ,94380 ,Frank Vega,0 
11160 ,106747 ,Machete Cortez,0 
11160 ,169298 ,Frank,0 
11160 ,285844 ,Pedro,2 
11160 ,298026 ,Jack,0 
11160 ,298028 ,Vega,1 
11161 ,28416 ,Stephen,0 
11161 ,106747 ,Osiris Amanpour,6 
11163 ,6643 ,Johnny Portugal,3 
11163 ,29702 ,Bullmer,1 
11163 ,39779 ,Blake Richards,4 
11163 ,99846 ,J.B. Johnson,0 
11163 ,259557 ,Captain Munoz,5 
11164 ,9493 ,Marnie Mason,2 
11164 ,11523 ,Sherry,4 
11165 ,102288 ,Nona Williams,1 
11168 ,1908 ,Prosecutor Tom Davenport,7 
11168 ,37408 ,Steve Christopher,2 
11168 ,61138 ,Matt Corbin,1 
11169 ,30308 ,Inspector Harley Temple,2 
11169 ,33030 ,Richard Walker,3 
11169 ,33630 ,Peter Morgan Sr.,4 
11169 ,43491 ,Max Dreyfus,3 
11169 ,61523 ,Dr. Hugo Waldersee,3 
